mozaiko,{Ｏ}モザイク; 《転》寄せ集め; 【植】モザイク病,马赛克；（转）拼凑体；[植] 花叶病,8.79
moŝto,"{Ｏ}（高位者への尊称）閣下, 殿下, 陛下",阁下（尊称）,8.79
mustardo,"{Ｏ}【料】マスタード, からし",芥末,8.79
negativa,"{Ｏ}消極的な; 否定的な; （検査で）陰性の; 【電】陰の; 【理】負の, Ｓ極の; 【数】負の; 【写】陰画の; >>〜, ><〜",消极的；否定的；（检测）阴性的；（电/物/数）负的，S极的；（摄影）负片的,8.79
neologismo,"{Ｏ}【Ｇ】新語, =novradiko; 新語法",新词；新语法（新表达法）,8.79
nepre,"{Ｂ}ぜひ, どうあっても, 必ず; 必然的に",一定，务必；无论如何；必然地,5.67
neta,"{Ｂ}正味の; （汚れやくずのつかない）きれいな, 整った; 清書の",净的；整洁的；誊清的；（商）净额的,8.79
neŭtrala,"{Ｏ}中立の, 偏らない, 公平な, >>senpartia",中立的；不偏不倚的；公正的,8.79
nominativo,"{Ｏ}【Ｇ】主格, 名格, >>〜",[语] 主格,8.79
normo,"{Ｏ}基準, 規範; 標準, 規格; 【数】ノルム",标准，规范；基准，规格；（数）范数,8.79
novelo,"{Ｏ}小説（短編小説）, 中編小説, >>〜",短篇小说，短篇叙事作品,5.67
nuanco,"{Ｏ}微妙な差異, 色合い, ニュアンス",细微差别；色调；语感上的微妙差异,8.79
nukleo,"{Ｂ}【理】原子核, =atomkerno; 【生】（細胞）核, =ĉelkerno",核；原子核；（生）细胞核,8.79
nulo,"{Ｏ}ゼロ, 零; 《転》無価値なもの, つまらない人",零，零点；（转）无价值的人（或物）,2.54
numeralo,{Ｂ}【Ｇ】数詞,[语] 数词,8.79
objektiva,"{Ｏ}客観的な, 実在の, ><〜; 偏りのない, 公正な; 【医】他覚性の",客观的；客观存在的，实在的；公正的；（医）他觉性的,8.79
ofte,"{Ｂ}たびたび, しばしば, 何度も, よく; 多くの場合, たいてい",经常，常常；往往，多半,2.54
operacio,"{Ｂ}【医】手術; 【商】取引, 財務操作; 【数】【情】演算; 【軍】=operaco（作戦）",手术；商业、金融交易；运算；（军）作战行动,8.79
opozicio,"{Ｂ}（政治上の）反対, 対立; 【政】反対派, 野党; 【天】衝（しょう）; 【理】逆位相",反对，对立；反对派，野党；[天] 冲；[理] 逆位相,8.79
orta,{Ｂ}【数】直角の,[数] 直角的,8.79
panico,{Ｏ}【植】キビ（黍）,黍，稷,8.79
paniko,"{Ｂ}恐慌, パニック; 【経】恐慌",恐慌,8.79
panoramo,{Ｏ}パノラマ; 《転》全景,全景,8.79
paradokso,"{Ｏ}【哲】逆説, パラドックス",悖论,8.79
paralela,"{Ｂ}【数】平行の; 並列の, 平行する; 【電】並列の; 【情】パラレルの, >>seria",平行的；并列的；（电/计）并行的,8.79
parentezo,"{Ｏ}（かっこで囲んだ）挿入句; 【印】かっこ（の組）, >>〜",括号；插入语,8.79
pasiva,"{Ｏ}受身の, 消極的な; 【Ｇ】受動の",被动的，消极的；[语] 被动态的,8.79
paŭzo,"{Ｂ}（一時的な）中断, 休止, 一時停止, 休憩",暂停，休息,8.79
pelvo,"{Ｏ}たらい, 洗面器, 水盤; 【解】骨盤",盆；[解] 骨盆,8.79
pensiono,"{Ｏ}下宿屋, 寮, 寄宿舎",供膳宿的公寓，寄宿处,8.79
pikniko,"{Ｏ}野外での食事, 野外パーティー, ピクニック, >>ekskurso",野餐,8.79
pilolo,"{Ｏ}【薬】錠剤, 丸薬; 《般》（避妊用の）ピル",药丸；片剂；（常指）避孕药,8.79
piĵamo,"{Ｏ}【服】パジャマ, >>noktoĉemizo",睡衣,8.79
pledi,"{Ｏ}［自］（裁判で）弁護する, 弁明する, 弁論する; 《転》弁護する",辩护；辩解；陈词（庭辩）；（转）支持，为…辩护,8.79
podio,"{Ｏ}演壇, ひな壇, 高座, ステージ; 【建】（闘技場・円形劇場の）ひな壇式観覧席",讲台，台座，舞台；（建）阶梯式看台,8.79
poento,"{Ｏ}得点, 点数",得分，分数,8.79
pokalo,"{Ｏ}（広口で脚つきの）杯（さかずき）, シャンペングラス; トロフィーカップ, 優勝杯",高脚杯；奖杯,8.79
poluri,"{Ｂ}［他］磨く, 研磨する, つやを出す; 《転》洗練する, 推敲する",擦亮，抛光；润色,8.79
pozitiva,"{Ｏ}積極的な, 建設的な, 実際的な, 現実的な, 確実な; 肯定的な; 実証的な; （検査で）陽性の; 【電】陽の; 【理】正の, Ｎ極の; 【数】正の; 【写】ポジの; >>〜, ><〜",积极的，肯定的；实际的，确实的；实证的；（检测）阳性的；（电/物/数）正的，N极的；（摄影）正片的,8.79
precipe,"{Ｂ}特に, ことに, とりわけ, 中でも, 何よりもまず",特别，尤其,2.54
prefikso,"{Ｏ}【Ｇ】接頭辞, >>〜",[语] 前缀,8.79
prezidento,"{Ｂ}大統領, =ŝtatprezidanto, >>prezidanto",总统,8.79
primitiva,"{Ｏ}原始の, 原始的な, 初期の, >>praa",原始的,8.79
produkti,"{Ｂ}［他］生産する, 産出する, 産む, 実らせる; 製作する, 製造する",生产，产出；制造，制作,5.67
propagando,"{Ｂ}宣伝, 普及, プロパガンダ; 【宗】伝道, 布教",宣传；普及；（宗）传教，布教,8.79
proporcio,"{Ｏ}割合, 釣合, 比率; 【数】比例, >>rilatumo",比例，比率；均衡,8.79
protestanto,"{Ｂ}【キ】プロテスタント, 新教徒 / 抗議者, 異議申立人",新教徒；抗议者，异议提出者,8.79
protokolo,"{Ｏ}議事録, 調書, 議定書; 【情】ログ, 運転記録; 【情】プロトコル, 通信規約",议事录，调书，议定书；（信息）日志；通信协议,8.79
provizi,"{Ｂ}［他］供給する, 支給する, 提供する, 与える; 貯蔵する, たくわえる; 備え付ける, 装備する",供应，供给，提供；储备；装备,8.79
provizora,"{Ｏ}仮の, 臨時の, 一時的な, 暫定的な",临时的，一时的；暂定的,8.79
prunti,{Ｂ}［他］貸し借りする（相手を取れば「貸す」、出所を取れば「借りる」）,借（入或出）,5.67
pseŭdo-,"{Ｂ}［接頭辞］（擬似・類似・準を示す）, =kaŝ-, =ŝajn-, =〜",[前缀] 伪，假；类，准；貌似,8.79
purpuro,"{Ｏ}（赤みがかった）紫色, 赤紫色; 紫衣（王や高僧が身につける）; 【病】紫斑病",紫红色；紫袍（王侯、高僧所穿）；[医] 紫癜,8.79
racia,"{Ｂ}理性の; 理性的な; 合理的な, 道理にかなった",理性的，合理的,8.79
rakedo,{Ｏ}【運】ラケット,球拍,8.79
redakcio,"{Ｏ}編集部, =redaktejo, =redaktistaro",编辑部,8.79
redaktoro,"{Ｏ}編集者, =redaktisto",编辑,8.79
referenco,"{Ｏ}参照, 照合, 参考; 身元保証書; 【情】（変数の）ポインター; （参照用の）基準",参照，参考，对照；推荐证明；（信息）引用、指针；参照基准,8.79
refuti,"{Ｏ}［他］論破する, 反駁（はんぱく）する, 反論する",驳斥,8.79
registri,"{Ｂ}［他］登録する, 記載する, 記録する, 書留にする; 《転》記憶にとどめる",登记，注册；记录；（邮）挂号寄送；（转）记在心里,5.67
reklamo,"{Ｂ}広告, 宣伝, コマーシャル",广告，宣传；商业广告,8.79
rekompenci,"{Ｂ}［他］報いる, 褒美を与える, お礼をする, >>premii, >>〜",报答，酬谢；奖赏，酬劳,8.79
respektiva,{Ｏ}それぞれの（各自の）,各自的,8.79
resumi,"{Ｂ}［他］要約する, 概括する",总结，概括,8.79
revolucio,"{Ｂ}【政】革命; 《転》大変革, 急変",革命；（转）大变革，剧变,8.79
rezervi,"{Ｂ}［他］取っておく, 残しておく, 蓄える; 予約する, 予約指定する; 保留する, 差し控える",留出，保留，储备；预订，预约；暂缓，保留意见,5.67
rezolucio,"{Ｏ}（大会などの）決議, 決議文",决议,8.79
rubo,"{Ｏ}瓦礫, 残骸; がらくた, くず; 【地質】岩屑（がんせつ）; 【環】=rubaĵo（廃棄物）; 《転》がらくた, 無価値なもの",瓦砾，垃圾，废料；（地质）岩屑；（环境）废弃物；（转）无价值之物,8.79
rubriko,"{Ｏ}（新聞・雑誌の）欄; （書籍の）見出し, 標題; 【キ】ルブリカ（典礼書中に朱書きされた執行規定）",（报刊）栏目；（书籍）标题，标目；（宗）礼规朱字,8.79
satano,"{Ｏ}【宗】悪魔, =〜",撒旦，魔鬼,8.79
satelito,"{Ｏ}【天】衛星; 人工衛星; 【機】遊星歯車; 《転》衛星国, 衛星都市; 《転》（追従する）手下, 取り巻き",卫星；人造卫星；（机）行星齿轮；（转）卫星国、卫星城市；追随者,8.79
sfero,"{Ｏ}【数】球, 球面; =〜（球体）; 【史】（天体の）軌道; 《転》領域, 範囲, 圏",球，球面，球体；（史）天体轨道；（转）领域，范围，圈子,8.79
sigelo,"{Ｏ}印（いん）, 印影; 封印; 《転》しるし, 確証, 刻印",印章，印记；封印；（转）确证，标记,8.79
silabo,{Ｏ}【声】音節,音节,8.79
simbolo,"{Ｏ}象徴, シンボル, >>emblemo; 【化】【数】記号; 【キ】信経",象征，符号；（基督教）信经,8.79
situi,"{Ｂ}［自］位置する, 場所にある",位于,8.79
skandalo,"{Ｏ}スキャンダル, 醜聞, 物議",丑闻,8.79
skeleto,"{Ｏ}【解】骨格, 骸骨; 【生】外骨格; （建物などの）骨組み; 《転》骨子, 概略; 《転》やせこけた人",骨骼，骨架；（生）外骨骼；（转）骨干/提纲；瘦骨嶙峋的人,8.79
skeĉo,{Ｏ}【劇】寸劇,小品，短剧,8.79
skizi,"{Ｏ}［他］スケッチする, 下絵を描く; 概略を示す",草拟，素描；概述,8.79
solida,"{Ｂ}固体の; 固い, 頑丈な; 確固とした, 確実な; 堅実な, しっかりした",固体的；坚固的；坚实可靠的,8.79
sonori,"{Ｂ}［自］（鐘などが）鳴り響く, 響きわたる; （鐘などが）知らせる",鸣响，响彻；（钟等）报时，报信,5.67
specifa,"{Ｂ}特定の; 固有の, 特有の; 【理】比～",特定的；固有的，特有的；（理）比…的,8.79
spite,"{Ｂ}にもかかわらず, 逆らって",尽管，不顾,8.79
stabila,"{Ｏ}安定した, 永続する; 【理】安定な, >>meta〜, >>〜, >>labila",稳定的，稳固的；持久的,8.79
stabo,"{Ｏ}【軍】参謀部; （団体の）幹部, 首脳部, スタッフ（集団）",参谋部；领导班子，工作人员,8.79
stampi,"{Ｂ}［他］スタンプを押す, 消印を押す; 刻印する; 《転》刻み込む; 《転》特徴づける",盖章，盖戳（含邮戳）；刻印；（转）深刻印上，赋予特征,8.79
statistiko,{Ｏ}統計; 統計学,统计；统计学,8.79
stimuli,"{Ｏ}［他］激励する, 励ます; 刺激する, >>〜, >>vigligi, >>sproni",刺激，激励,8.79
stoko,"{Ｂ}【商】ストック, 在庫品; 蓄え, 備蓄",库存，储备,8.79
stovo,"{Ｂ}ストーブ, =hejtoforno",炉子，暖炉；（取暖）火炉/炉具,8.79
streki,{Ｂ}［他］（一筆で）線をひく; 筋を付ける,划线，画线；加线标出,5.67
striko,"{Ｂ}ストライキ, スト, 同盟罷業",罢工,8.79
strofo,"{Ｏ}【文】（詩の）節, 連",诗节,8.79
subjektiva,"{Ｏ}主観的な, 個人的な, ><〜; 主体的な, =subjekta, >>memstara",主观的；个人的；主体性的（较少用）,8.79
sufikso,{Ｏ}【Ｇ】接尾辞; 【情】（ファイル名の）拡張子,[语] 后缀；（信息）文件扩展名,8.79
sugesti,"{Ｏ}［他］示唆する, ほのめかす, 提案する, 入れ知恵する; 想起させる, 思いつかせる",暗示；建议；使联想起，使想到,8.79
superstiĉo,{Ｏ}迷信,迷信,8.79
supre,"{Ｂ}高く, 上方に, 頂上に",在上面，向上方；在高处，顶上,2.54
tabuo,"{Ｂ}【宗】タブー, 禁忌; 《転》禁制, 禁物",禁忌,8.79
tajdo,"{Ｂ}【海】潮（の干満）, 潮汐; 潮流; 《転》時流",潮汐，潮流；（转）时流,8.79
tajfuno,{Ｂ}【気】台風,台风,8.79
taksio,{Ｏ}タクシー,出租车,8.79
taktiko,"{Ｏ}【軍】戦術, 用兵, >>strategio; 《転》駆け引き, 策略, 術策",战术，用兵；（转）策略，手法,8.79
talento,"{Ｏ}才能, 天分, 手腕, 腕前; =talanto（タラント）",才能；塔兰特（古代重量/货币单位）,8.79
tamburo,"{Ｏ}【楽】ドラム, 太鼓; 【機】ドラム",鼓，太鼓；（机械）滚筒,8.79
tavolo,"{Ｏ}層, 地層; （社会の）階層",层，地层；（社会）阶层,8.79
taŭgi,"{Ｂ}［自］役に立つ; 適する, 適任である",适合，有用,5.67
teamo,"{Ｂ}【運】チーム; 《般》作業チーム, 作業班",队，组,8.79
teknologio,"{Ｂ}工業技術, 工学, テクノロジー",技术，工艺,8.79
teleskopo,"{Ｏ}望遠鏡, 天体望遠鏡",望远镜,8.79
templo,"{Ｏ}【史】（古代ギリシャ・ローマなどの）神殿; 【宗】寺院, 聖堂, 礼拝堂, 教会堂; 《転》殿堂",神殿；寺院，圣堂，礼拜堂，教堂；（转）殿堂,8.79
teniso,"{Ｏ}【運】テニス, 庭球",网球,8.79
termino,"{Ｏ}専門用語, 術語, =fakvorto",术语,8.79
termo,{Ｂ}【数】項; 【論】名辞,[数] 项；[逻] 名辞,8.79
testamento,"{Ｏ}【法】遺言, 遺言状; 【キ】聖約",遗嘱；（基督教）圣约（旧约/新约）,8.79
tezo,"{Ｏ}主張, 説（テーゼ）; 【論】命題, 定立, 提題; 《避》【学】=disertacio（学位論文）",主张，论题；命题；（不宜）学位论文,8.79
tosto,"{Ｏ}乾杯, 祝杯; 乾杯の音頭, 乾杯の挨拶",祝酒；祝酒词,8.79
totala,"{Ｂ}全体の, 総計の, >>〜, >>〜",总的，全体的,8.79
tropiko,{Ｏ}【地理】回帰線; （複数で）熱帯地方,回归线；（常复数）热带地区,8.79
tulipo,{Ｏ}【植】チューリップ（属）,郁金香,8.79
unio,"{Ｏ}【政】同盟, 連合, >>unuiĝo, >>〜, >>konfederacio",同盟，联合，联盟,8.79
universo,"{Ｏ}宇宙（森羅万象）, 万有, 森羅万象, 全世界, >>〜",宇宙；万有，万物,8.79
uragano,"{Ｏ}（旋風性の）大暴風; 【気】颶風（ぐふう）（風力階級12）, >>〜, >>〜; 《転》あらし（嵐）",飓风；（转）风暴般的动荡,8.79
urini,"{Ｏ}［自］排尿する, 放尿する, 小便する",排尿,8.79
utopio,"{Ｏ}ユートピア, 理想郷",乌托邦,8.79
uzino,"{Ｂ}（大規模な）工場, プラント, 大工場; >>〜",（大型）工厂；工业装置,8.79
vaki,{Ｏ}［自］あいている,空着，空缺；闲置着,8.79
valuto,"{Ｏ}【経】通貨; 外国為替; 為替相場, >>devizkurzo",货币；外汇；汇率,8.79
varbi,"{Ｏ}［他］（会員・顧客などを）勧誘する, 募集する; 【軍】徴募する",招募，劝募；招揽客户,8.79
ve,{Ｂ}［間］ああ！（悲哀・嘆き・失望）,哎呀！呜呼！,8.79
vegeti,"{Ｏ}［自］【植】（植物が）生育する, 生い茂る; 《転》細々と暮らす, 無為に過ごす",生长；（转）无生气地生活，无所作为地度日,8.79
versio,{Ｏ}（各人の）見解; 【映】（～語）版; 【情】バージョン,说法，见解；版本,8.79
vertikala,"{Ｂ}【数】【理】鉛直の; （地面に）垂直な, 縦の, >>〜",垂直的，竖直的,8.79
veterano,"{Ｏ}熟練者, ベテラン; 【軍】古参兵, 退役軍人, >>ekssoldato",老手，经验丰富的人；退伍军人，老兵,8.79
viruso,"{Ｏ}【医】ウイルス, ビールス; 【情】（コンピュータ）ウイルス",病毒；（信息）计算机病毒,8.79
viskio,{Ｏ}【料】ウイスキー,威士忌,8.79
vitamino,{Ｏ}【生】ビタミン,维生素,8.79
vizo,"{Ｏ}（旅券の）ビザ, 査証",签证,8.79
vokalo,{Ｏ}【声】母音,元音,8.79
volonte,"{Ｂ}自ら進んで, 快く, よろこんで, =memvole",乐意地，情愿地；主动地,5.67
volupto,"{Ｏ}官能, 肉欲, 快楽",肉欲，快感,8.79
vulgara,"{Ｏ}通俗の, 日常の, ありふれた; 卑俗な, =triviala",通俗的，日常的，常见的；粗俗的，庸俗的,8.79
zoo,"{Ｂ}［略］動物園, =〜logia 〜",[缩] 动物园（=〜logia 〜）,8.79
ĉampiono,"{Ｏ}【運】チャンピオン, 選手権者, 優勝者; 《転》（主義主張のために戦う）闘士, 擁護者",冠军，优胜者；（转）斗士，拥护者,8.79
ĝiri,"{Ｏ}［他］【商】（手形などに）裏書する, =endosi; （金を）振替える; 【車】方向転換する",（商）背书（票据）；转账；（车辆）转向,8.79
ĵazo,{Ｏ}【楽】ジャズ,爵士乐,8.79
ŝako,{Ｏ}【遊】チェス; （日本将棋）将棋; （チェス・将棋の）王手,国际象棋；将棋；（棋局）将军（王手）,8.79
ŝalti,{Ｏ}［他］スイッチを入れる,接通（电源），打开（开关）,8.79
ŝampuo,"{Ｂ}シャンプー, 洗髪剤",洗发水,8.79
ŝargi,"{Ｂ}［他］（弾丸などを）装填する, 詰める; 【電】充電する, 帯電させる; 【情】ロードする, （データや値を）設定する",装填；充电，使带电；（信息）加载，设定（数据/值）,8.79
ŝarko,"{Ｏ}【魚】サメ（鮫）, フカ（鱶）（の類）; 《転》強欲な人",鲨鱼；（转）贪婪的人,8.79
ŝoki,"{Ｏ}［他］精神的な衝撃を与える, ショックを与える, ぎょっとさせる; 【医】ショック状態にする",震惊，冲击；（医）使休克,8.79
ŝoseo,"{Ｏ}舗装道路, 街道, 公道, >>aŭtovojo; 車道, =veturejo",公路，大道,8.79
ŝtormo,"{Ｏ}暴風, あらし; 【気】強風（風力階級７～10）, >>〜, >>〜",暴风，风暴；（气象）强风,8.79
ŝvebi,"{Ｏ}［自］（空中に）浮かぶ, ただよう, 舞う, 滑空する; すべるように動く; 【理】（水中で）漂う, >>flosi, >>sinki; 《転》（心などに）浮かぶ; 《転》宙づりになっている",悬浮，漂浮，滑翔；轻轻掠过；（在水中）悬浮；《转》（心中）浮现；悬而未决,8.79
-adi,{Ｂ}［接尾辞］（継続・反復する行為を示す）,[后缀] 表示动作持续或反复,1
-ado,{Ｂ}［接尾辞］（行為・状態・動作の継続を示す）,[后缀] 表示动作、状态的持续或反复,1
-ano,{Ｂ}［接尾辞］（構成員・住民・信奉者を示す）,[后缀] 表示成员、居民、信奉者,1
-aro,{Ｂ}［接尾辞］（同種のものの集団を示す）,[后缀] 表示同类事物的集合,1
-aĵo,{Ｂ}［接尾辞］（具体化された事物を示す）,[后缀] 表示具体化的事物,1
-ebla,{Ｂ}［接尾辞］（受身の可能を示す）,[后缀] 表示“可…的”“能被…的”,1
-eco,{Ｂ}［接尾辞］（性質・特性を示す）,[后缀] 表示性质、特性,1
-ejo,{Ｂ}［接尾辞］（場所を示す）,[后缀] 表示场所,1
-ema,{Ｂ}［接尾辞］（傾向・習慣を示す）,[后缀] 表示倾向、习惯,1
-estro,{Ｂ}［接尾辞］（長を示す）,[后缀] 表示首长、负责人,1
-ido,{Ｂ}［接尾辞］（子・子孫を示す）,[后缀] 表示子代、后裔,1
-igi,{Ｂ}［接尾辞］（他動詞・使役動詞を作る）,[后缀] 表示使役、使…成为…，可构成他动词,1
-ilo,{Ｂ}［接尾辞］（道具・機械・薬剤などを示す）,[后缀] 表示工具、器械、药剂等,1
-inda,{Ｂ}［接尾辞］（～される価値がある）,[后缀] 值得…的，值得被…的,1
-ino,{Ｂ}［接尾辞］（女性・雌を示す）,[后缀] 表示女性、雌性,1
-ismo,{Ｂ}［接尾辞］（主義・教義・学説などを示す）,[后缀] 表示主义、教义、学说,1
-isto,{Ｂ}［接尾辞］（職業的従事者・主義者・信奉者を示す）,[后缀] 表示从事者、专家、主义者、信奉者,1
-iĝi,{Ｂ}［接尾辞］（自動詞を作る）,[后缀] 表示自动词化、变成…，成为…,1
-obla,{Ｂ}［接尾辞］倍数を示す,[后缀] 表示…倍的,1
-ona,{Ｂ}［接尾辞］（分数を示す）,[后缀] 表示…分之一的,1
-ujo,{Ｂ}［接尾辞］（容器・樹木・国名を示す）,[后缀] 表示容器、树木；（旧）部分国名,1
-ulo,{Ｂ}［接尾辞］（人・動物を示す）,[后缀] 表示具有某种特征的人或动物,1
Pasko,"{Ｂ}【キ】復活祭, イースター; 【ユ】過越（すぎこし）の祭り",复活节；逾越节,8
abio,{Ｂ}【植】モミ（樅）（属）,冷杉属植物,7
abomeno,"{Ｂ}嫌悪, 憎悪",嫌恶，憎恶,8
abrikoto,{Ｂ}【果】アンズ（杏）,杏（果实）,9
abrupta,"{Ｂ}突然の（険しい）, 不意の; 険しい",突然的，唐突的；陡峭的,9
abstini,"{Ｂ}［自］（酒・タバコなどを）慎む, 節制する; 絶つ, やめる",节制，克制；戒绝，停止（烟酒等）,9
acida,"{Ｂ}酸っぱい, 酸味のある; 【化】酸性の",酸的，酸味的；酸性的,7
agento,"{Ｂ}代理人, 代理業者; 係員, 派遣員",代理人，代理商；受委派办事的人,9
agiti,"{Ｂ}［他］扇動する, 感情をかき立てる; 心を乱す; （液体を）かき混ぜる",鼓动，煽动；使不安，使心神不宁；搅动液体,9
aglo,{Ｂ}【鳥】ワシ（鷲）（属）,雕，鹰（大型猛禽）,7
agordo,"{Ｂ}【楽】調律; 【通】同調; （心の）気分, 調子; 【文】類韻",调音；调谐；心境，气氛；（文）类韵,7
akcio,"{Ｂ}【経】株, 株式",股份；股票，有价证券,9
akno,"{Ｂ}【医】にきび, 吹き出物",痘，小疙瘩；粉刺,9
akrido,"{Ｂ}【虫】バッタ, イナゴ",蚱蜢,9
akso,"{Ｂ}軸, 車軸; 心棒",轴，中心线，轴心,9
alarmo,"{Ｂ}警報, 非常報知",警报，警讯,9
alaŭdo,{Ｂ}【鳥】ヒバリ（雲雀）（属）,云雀属鸟类,9
aleo,{Ｂ}並木道（散歩道）,林荫道，步道，散步道,9
algo,"{Ｂ}【植】藻（も）, 藻類",藻类,9
aluminio,{Ｂ}【化】アルミニウム,铝,9
ambasado,{Ｂ}大使館; 大使の職,大使馆；大使的职务,9
ampolo,{Ｂ}電球; 【医】アンプル; 【解】膨大部,电灯泡；【医】安瓿；（解）壶腹，膨大部,9
angilo,{Ｂ}【魚】ウナギ（鰻）（属）,鳗鲡属鱼类（鳗，白鳝）,9
ansero,{Ｂ}【鳥】ガン（雁）（属）; ガチョウ,雁属鸟类（雁，鹅）,9
aperturo,"{Ｂ}開口部, 穴; 【写】絞り",开口，孔径；（摄）光圈,9
apostolo,"{Ｂ}【キ】使徒; 《転》主唱者, 先駆者",使徒；主张者，先驱者,9
apro,{Ｂ}【動】イノシシ（猪）,野猪,9
arda,"{Ｂ}燃えている, 白熱した; 熱烈な",炽热的，白热的；热烈的,8
armo,"{Ｂ}武器, 兵器, =armilo",武器,6
arterio,{Ｂ}【解】動脈; 《転》幹線,动脉，干线,9
artiko,{Ｂ}【解】関節; 節目,关节；节，节点,9
asembleo,"{Ｂ}総会, 集会; 議会",总会，集会；议会,9
asfalto,{Ｂ}アスファルト,沥青，柏油,9
asisti,"{Ｂ}［他］（職務としてそばにいて）手伝う, 補佐する; 社会的援助を行う",协助，辅佐；从事社会救助,9
avantaĝo,"{Ｂ}有利（な点）, 強み; 利益, 便宜",有利条件，优势，长处；利益，好处,9
aveno,"{Ｂ}【植】カラスムギ（烏麦）（属）, オート麦",燕麦属植物；燕麦粒,9
aviad/ilo,"{Ｂ}航空機, 飛行機",飞机,8
aŭdaca,"{Ｂ}大胆な, 勇敢な; ずうずうしい",大胆，勇敢；厚脸皮的，放肆的,9
bacilo,"{Ｂ}【生】桿菌（かんきん）, バチルス",杆菌,9
bakterio,"{Ｂ}【生】細菌, バクテリア",细菌,9
banto,{Ｂ}蝶結び（のリボン）,蝴蝶结，饰结,9
bapti,{Ｂ}［他］【キ】洗礼を施す; 命名する,施洗礼；命名,9
barbiro,"{Ｂ}理髪師, 床屋",理发师,9
barko,{Ｂ}【海】中小型船（船より小さくボートより大きい）; バーク（3本以上マストの帆船）,比船小、比小艇大的船；三桅以上帆船,9
basko,{Ｂ}（上着の）すそ,下摆,9
beto,{Ｂ}【植】ビート（フダンソウ属）; 食用の根（赤ビート・テンサイなど）,甜菜属植物；甜菜根，红菜头，甜菜,9
betulo,{Ｂ}【植】カバノキ（樺）（属）,桦木属植物,8
bifsteko,{Ｂ}【料】ビーフステーキ,牛排，肉排,9
blasfemi,{Ｂ}［自］（神を）冒涜する; ののしる,亵渎神明；咒骂，辱骂,9
bonvoli,{Ｂ}［自］好意を持つ; （～u ...として）～してください,有善意，表示好意；请（礼貌说法），劳驾,9
borso,{Ｂ}【経】株式取引所,证券交易所，交易所,9
boto,"{Ｂ}長靴, ブーツ",高筒靴,7
bovlo,"{Ｂ}鉢（はち）, ボウル, どんぶり",钵，碗，碗状容器,9
braceleto,"{Ｂ}ブレスレット, 腕輪",手镯，手链,9
brak/umi,"{Ｂ}［他］抱擁する, 抱きしめる",拥抱，抱,8
brando,{Ｂ}【料】ブランデー; 蒸留酒,白兰地酒，蒸馏酒,9
brido,"{Ｂ}手綱（たづな）; 《転》抑制, 拘束",马勒，辔头；（转）抑制，约束,9
brokanti,{Ｂ}［自］古道具を商う,买卖旧货,9
bruto,{Ｂ}家畜（牛・馬・羊など）; 《転》獣のような人,家畜，牲畜；粗鲁的人，畜生（骂人）,9
budĝeto,"{Ｂ}予算, =〜",预算（同〜）,9
bukedo,{Ｂ}花束; （ワインの）芳香,花束；（葡萄酒的）芳香,9
buko,"{Ｂ}バックル, 尾錠",带扣,9
bulbo,"{Ｂ}【植】球根, 鱗茎（りんけい）; 球根状のもの; 【解】球, 延髄",鳞茎，球根；球状物；（解）球，延髓,9
bulvardo,{Ｂ}大通り,林荫大道，宽阔街道,8
burĝo,"{Ｂ}市民（中産階級の）, ブルジョア",资产阶级市民，布尔乔亚,7
buĉi,{Ｂ}［他］（家畜を）屠殺する; 虐殺する,宰杀（家畜）；屠杀,9
centimetro,{Ｂ}センチメートル,厘米,9
cigaro,{Ｂ}葉巻,雪茄,9
cikado,{Ｂ}【虫】セミ（蝉）,蝉（类）,9
cikatro,"{Ｂ}傷跡, 瘢痕（はんこん）",伤痕，疤,9
cikonio,{Ｂ}【鳥】コウノトリ（属）,鹳（类）,9
cinamo,"{Ｂ}【料】シナモン, 肉桂（にっけい）",肉桂，桂皮,9
cirkelo,{Ｂ}コンパス（円を描く道具）,两脚规，圆规,9
cirkvito,{Ｂ}【電】回路; 【機】流体回路,电路；（机）流体回路,9
ciro,"{Ｂ}靴墨, ワックス",鞋油，鞋蜡,9
daktilo,"{Ｂ}【植】ナツメヤシの実, デーツ; 【韻】長短短格, ダクチル",海枣，椰枣；（诗律）扬抑抑格，长短短格,9
dando,"{Ｂ}伊達男, おしゃれな男",时髦男子，讲究打扮的男子,9
daŭr/igi,"{Ｂ}［他］続けさせる, 継続する",使继续，使持续,7
daŭro,{Ｂ}継続（期間）,持续，持续期间,4
de/pendi,"{Ｂ}［自］依存する, 頼る; 次第である",依赖，依靠；取决于；从属于,8
de/teni (sin),"{Ｂ}［自］控える, 我慢する",克制，忍住，抑制（自己）,9
debeto,"{Ｂ}【経】借方, 負債",（会计）借方；负债，欠账,9
deliri,"{Ｂ}［自］うわごとを言う, 精神錯乱する; 夢中になる",谵妄，说胡话，精神错乱；（比喻）着迷，陷入狂热,9
denunci,"{Ｂ}［他］密告する, 告発する",告发，揭发,9
deserto,{Ｂ}【料】デザート,餐后点心,8
detalo,"{Ｂ}詳細, 細部",细节，细目,8
dev/ont/igi,{Ｂ}［他］義務を負わせる,使负有义务，使承担责任；约束,9
diablo,{Ｂ}【宗】悪魔（ディアブロ）,魔鬼,8
dianto,{Ｂ}【植】ナデシコ（撫子）（属）; カーネーション,石竹属植物；康乃馨,9
dieto,"{Ｂ}規定食, 食事療法, ダイエット",规定饮食；饮食疗法；（减重）节食,9
